qualifyId,raceId,driverId,driver_ref,constructorId,constructor_ref,number,position,q1,q2,q3,q1_ms,q2_ms,q3_ms,,
288,31,16,sutil,9,red_bull,20,20,01:37.4,,NULL,97417,0,0,,
289,32,13,massa,9,red_bull,2,1,01:44.5,01:44.0,01:44.8,104519,104014,104801,,
290,32,1,hamilton,9,red_bull,22,2,01:44.5,01:44.9,01:45.5,104501,104932,105465,,
291,32,8,raikkonen,9,red_bull,1,3,01:44.3,01:44.2,01:45.6,104282,104232,105617,,
292,32,9,kubica,9,red_bull,4,4,01:44.7,01:44.5,01:45.8,104740,104519,105779,,
293,32,5,kovalainen,9,red_bull,23,5,01:44.3,01:44.2,01:45.9,104311,104207,105873,,
294,32,2,heidfeld,9,red_bull,3,6,01:45.5,01:44.5,01:46.0,105548,104520,105964,,
295,32,20,vettel,9,red_bull,15,7,01:45.0,01:44.3,01:46.2,105042,104261,106244,,
296,32,10,glock,9,red_bull,12,8,01:45.2,01:44.4,01:46.3,105184,104441,106328,,
297,32,3,rosberg,9,red_bull,7,9,01:45.1,01:44.4,01:46.6,105103,104429,106611,,
298,32,6,nakajima,9,red_bull,8,10,01:45.1,01:44.8,01:47.5,105127,104826,107547,,
299,32,15,trulli,9,red_bull,11,11,01:45.6,01:45.0,NULL,105642,105038,0,,
300,32,18,button,9,red_bull,16,12,01:45.7,01:45.1,NULL,105660,105133,0,,
301,32,17,webber,9,red_bull,10,13,01:45.5,01:45.2,NULL,105493,105212,0,,
302,32,14,coulthard,9,red_bull,9,14,01:46.0,01:45.3,NULL,106028,105298,0,,
303,32,4,alonso,9,red_bull,5,15,01:45.0,,NULL,104971,0,0,,
304,32,12,piquet_jr,9,red_bull,6,16,01:46.0,,NULL,106037,0,0,,
305,32,7,bourdais,9,red_bull,14,17,01:46.4,,NULL,106389,0,0,,
306,32,22,barrichello,9,red_bull,17,18,01:46.6,,NULL,106583,0,0,,
307,32,16,sutil,9,red_bull,20,19,01:47.9,,NULL,107940,0,0,,
308,32,21,fisichella,9,red_bull,21,20,,,NULL,0,0,0,,
309,33,1,hamilton,9,red_bull,22,1,01:18.1,01:17.5,01:18.4,78071,77462,78404,,
310,33,8,raikkonen,9,red_bull,1,2,01:18.2,01:17.7,01:18.6,78160,77733,78644,,
311,33,5,kovalainen,9,red_bull,23,3,01:18.2,01:17.4,01:18.8,78220,77360,78821,,
312,33,4,alonso,9,red_bull,5,4,01:18.3,01:17.9,01:18.9,78290,77871,78852,,
313,33,13,massa,9,red_bull,2,5,01:18.1,01:17.3,01:18.9,78110,77287,78874,,
314,33,9,kubica,9,red_bull,4,6,01:18.7,01:17.9,01:19.0,78684,77931,78979,,
315,33,15,trulli,9,red_bull,11,7,01:18.5,01:17.5,01:19.0,78501,77541,79026,,
316,33,10,glock,9,red_bull,12,8,01:17.9,01:17.7,01:19.1,77945,77670,79118,,
317,33,20,vettel,9,red_bull,15,9,01:18.6,01:17.7,01:19.6,78559,77714,79638,,
318,33,7,bourdais,9,red_bull,14,10,01:18.6,01:18.1,01:20.2,78593,78102,80167,,
319,33,14,coulthard,9,red_bull,9,11,01:18.3,01:18.2,NULL,78303,78187,0,,
320,33,12,piquet_jr,9,red_bull,6,12,01:18.3,01:18.3,NULL,78300,78274,0,,
321,33,17,webber,9,red_bull,10,13,01:18.4,01:18.4,NULL,78372,78354,0,,
322,33,6,nakajima,9,red_bull,8,14,01:18.6,01:18.6,NULL,78640,78594,0,,
323,33,3,rosberg,9,red_bull,7,15,01:18.7,01:18.7,NULL,78740,78672,0,,
324,33,2,heidfeld,9,red_bull,3,16,01:18.8,,NULL,78835,0,0,,
325,33,22,barrichello,9,red_bull,17,17,01:18.9,,NULL,78882,0,0,,
326,33,18,button,9,red_bull,16,18,01:19.1,,NULL,79100,0,0,,
327,33,16,sutil,9,red_bull,20,19,01:19.2,,NULL,79163,0,0,,
328,33,21,fisichella,9,red_bull,21,20,01:19.9,,NULL,79910,0,0,,
329,34,1,hamilton,9,red_bull,22,1,01:35.6,01:34.9,01:36.3,95566,94947,96303,,
330,34,8,raikkonen,9,red_bull,1,2,01:36.0,01:35.4,01:36.6,95983,95355,96645,,
331,34,13,massa,9,red_bull,2,3,01:36.0,01:35.1,01:36.9,95971,95135,96889,,
332,34,4,alonso,9,red_bull,5,4,01:35.8,01:35.5,01:36.9,95769,95461,96927,,
333,34,5,kovalainen,9,red_bull,23,5,01:35.6,01:35.2,01:36.9,95623,95216,96930,,
334,34,17,webber,9,red_bull,10,6,01:36.2,01:35.7,01:37.1,96238,95686,97083,,
335,34,2,heidfeld,9,red_bull,3,7,01:36.2,01:35.4,01:37.2,96224,95403,97201,,
336,34,20,vettel,9,red_bull,15,8,01:35.8,01:35.4,01:37.7,95752,95386,97685,,
337,34,15,trulli,9,red_bull,11,9,01:36.1,01:35.7,01:37.9,96104,95715,97934,,
338,34,7,bourdais,9,red_bull,14,10,01:36.2,01:35.5,01:38.9,96239,95478,98885,,
339,34,12,piquet_jr,9,red_bull,6,11,01:36.0,01:35.7,NULL,96029,95722,0,,
340,34,9,kubica,9,red_bull,4,12,01:36.5,01:35.8,NULL,96503,95814,0,,
341,34,10,glock,9,red_bull,12,13,01:36.2,01:35.9,NULL,96210,95937,0,,
342,34,22,barrichello,9,red_bull,17,14,01:36.6,01:36.1,NULL,96640,96079,0,,
343,34,3,rosberg,9,red_bull,7,15,01:36.4,01:36.2,NULL,96434,96210,0,,
344,34,14,coulthard,9,red_bull,9,16,01:36.7,,NULL,96731,0,0,,
345,34,6,nakajima,9,red_bull,8,17,01:36.9,,NULL,96863,0,0,,
346,34,18,button,9,red_bull,16,18,01:37.1,,NULL,97053,0,0,,
347,34,16,sutil,9,red_bull,20,19,01:37.7,,NULL,97730,0,0,,
348,34,21,fisichella,9,red_bull,21,20,01:37.7,,NULL,97739,0,0,,
349,35,13,massa,9,red_bull,2,1,01:11.8,01:11.9,01:12.4,71830,71875,72368,,
350,35,15,trulli,9,red_bull,11,2,01:12.2,01:12.1,01:12.7,72226,72107,72737,,
351,35,8,raikkonen,9,red_bull,1,3,01:12.1,01:11.9,01:12.8,72083,71950,72825,,
352,35,1,hamilton,9,red_bull,22,4,01:12.2,01:11.9,01:12.8,72213,71856,72830,,
353,35,5,kovalainen,9,red_bull,23,5,01:12.4,01:11.8,01:12.9,72366,71768,72917,,
354,35,4,alonso,9,red_bull,5,6,01:12.2,01:12.1,01:13.0,72214,72090,72967,,
355,35,20,vettel,9,red_bull,15,7,01:12.4,01:11.8,01:13.1,72390,71845,73082,,
356,35,2,heidfeld,9,red_bull,3,8,01:12.4,01:12.0,01:13.3,72371,72026,73297,,
357,35,7,bourdais,9,red_bull,14,9,01:12.5,01:12.1,01:14.1,72498,72075,74105,,
358,35,10,glock,9,red_bull,12,10,01:12.2,01:11.9,01:14.2,72223,71909,74230,,
359,35,12,piquet_jr,9,red_bull,6,11,01:12.3,01:12.1,NULL,72348,72137,0,,
360,35,17,webber,9,red_bull,10,12,01:12.4,01:12.3,NULL,72409,72289,0,,
361,35,9,kubica,9,red_bull,4,13,01:12.4,01:12.3,NULL,72381,72300,0,,
362,35,14,coulthard,9,red_bull,9,14,01:12.7,01:12.7,NULL,72690,72717,0,,
363,35,22,barrichello,9,red_bull,17,15,01:12.5,01:13.1,NULL,72548,73139,0,,
364,35,6,nakajima,9,red_bull,8,16,01:12.8,,NULL,72800,0,0,,
365,35,18,button,9,red_bull,16,17,01:12.8,,NULL,72810,0,0,,
366,35,3,rosberg,9,red_bull,7,18,01:13.0,,NULL,73002,0,0,,
367,35,21,fisichella,9,red_bull,21,19,01:13.4,,NULL,73426,0,0,,
368,35,16,sutil,9,red_bull,20,20,01:13.5,,NULL,73508,0,0,,
369,36,8,raikkonen,9,red_bull,6,1,01:26.6,01:25.6,01:26.1,86644,85644,86072,,
370,36,4,alonso,9,red_bull,1,2,01:26.7,01:25.3,01:26.5,86697,85326,86493,,
371,36,2,heidfeld,9,red_bull,9,3,01:26.9,01:25.4,01:26.6,86895,85358,86556,,
372,36,1,hamilton,9,red_bull,2,4,01:26.7,01:25.6,01:26.8,86674,85577,86755,,
373,36,9,kubica,9,red_bull,10,5,01:26.7,01:25.9,01:27.3,86696,85882,87347,,
374,36,21,fisichella,9,red_bull,3,6,01:27.3,01:25.9,01:27.6,87270,85944,87634,,
375,36,17,webber,9,red_bull,15,7,01:27.0,01:26.6,01:27.9,86978,86623,87934,,
376,36,15,trulli,9,red_bull,12,8,01:27.0,01:26.7,01:28.4,87014,86688,88404,,
377,36,23,ralf_schumacher,9,red_bull,11,9,01:27.3,01:26.7,01:28.7,87328,86739,88692,,
378,36,11,sato,9,red_bull,22,10,01:27.4,01:26.8,01:28.9,87365,86758,88871,,
379,36,19,davidson,9,red_bull,23,11,01:27.0,01:26.9,NULL,86986,86909,0,,
380,36,3,rosberg,9,red_bull,16,12,01:27.6,01:26.9,NULL,87596,86914,0,,
381,36,5,kovalainen,9,red_bull,4,13,01:27.5,01:27.0,NULL,87529,86964,0,,
382,36,18,button,9,red_bull,7,14,01:27.5,01:27.3,NULL,87540,87264,0,,
383,36,25,wurz,9,red_bull,17,15,01:27.5,01:27.4,NULL,87479,87393,0,,
384,36,13,massa,9,red_bull,5,16,01:26.7,,NULL,86712,0,0,,
385,36,22,barrichello,9,red_bull,8,17,01:27.7,,NULL,87679,0,0,,
386,36,26,speed,9,red_bull,19,18,01:28.3,,NULL,88305,0,0,,
387,36,14,coulthard,9,red_bull,14,19,01:28.6,,NULL,88579,0,0,,
388,36,24,liuzzi,9,red_bull,18,20,01:29.3,,NULL,89267,0,0,,
389,36,16,sutil,9,red_bull,20,21,01:29.3,,NULL,89339,0,0,,
390,36,27,albers,9,red_bull,21,22,01:31.9,,NULL,91932,0,0,,
391,37,13,massa,9,red_bull,5,1,01:35.3,01:34.5,01:35.0,95340,94454,95043,,
392,37,4,alonso,9,red_bull,1,2,01:34.9,01:34.1,01:35.3,94942,94057,95310,,
393,37,8,raikkonen,9,red_bull,6,3,01:35.1,01:34.7,01:35.5,95138,94687,95479,,
394,37,1,hamilton,9,red_bull,2,4,01:35.0,01:34.7,01:36.0,95028,94650,96045,,
395,37,2,heidfeld,9,red_bull,9,5,01:35.6,01:35.2,01:36.5,95617,95203,96543,,
396,37,3,rosberg,9,red_bull,16,6,01:35.8,01:35.4,01:36.8,95755,95380,96829,,
397,37,9,kubica,9,red_bull,10,7,01:35.3,01:34.7,01:36.8,95294,94739,96839,,
398,37,15,trulli,9,red_bull,12,8,01:35.7,01:35.3,01:36.9,95666,95255,96902,,
399,37,23,ralf_schumacher,9,red_bull,11,9,01:35.7,01:35.6,01:37.1,95736,95595,97078,,
400,37,17,webber,9,red_bull,15,10,01:35.7,01:35.6,01:37.3,95727,95579,97345,,
401,37,5,kovalainen,9,red_bull,4,11,01:36.1,01:35.6,NULL,96092,95630,0,,
402,37,21,fisichella,9,red_bull,3,12,01:35.9,01:35.7,NULL,95879,95706,0,,
403,37,14,coulthard,9,red_bull,14,13,01:35.7,01:35.8,NULL,95730,95766,0,,
404,37,11,sato,9,red_bull,22,14,01:36.4,01:35.9,NULL,96430,95945,0,,
405,37,18,button,9,red_bull,7,15,01:35.9,01:36.1,NULL,95913,96088,0,,
406,37,24,liuzzi,9,red_bull,18,16,01:36.1,01:36.1,NULL,96140,96145,0,,
407,37,26,speed,9,red_bull,19,17,01:36.6,,NULL,96578,0,0,,
408,37,19,davidson,9,red_bull,23,18,01:36.8,,NULL,96816,0,0,,
409,37,22,barrichello,9,red_bull,8,19,01:36.8,,NULL,96827,0,0,,
410,37,25,wurz,9,red_bull,17,20,01:37.3,,NULL,97326,0,0,,
411,37,27,albers,9,red_bull,21,21,01:38.3,,NULL,98279,0,0,,
412,37,16,sutil,9,red_bull,20,22,01:38.4,,NULL,98415,0,0,,
413,38,13,massa,9,red_bull,5,1,01:32.4,01:31.4,01:32.7,92443,91359,92652,,
414,38,1,hamilton,9,red_bull,2,2,01:32.6,01:31.8,01:32.9,92580,91752,92935,,
415,38,8,raikkonen,9,red_bull,6,3,01:33.2,01:31.8,01:33.1,93161,91812,93131,,
416,38,4,alonso,9,red_bull,1,4,01:33.0,01:32.2,01:33.2,93049,92214,93192,,
417,38,2,heidfeld,9,red_bull,9,5,01:33.2,01:32.2,01:33.4,93164,92154,93404,,
418,38,9,kubica,9,red_bull,10,6,01:33.3,01:32.3,01:33.7,93348,92292,93710,,
419,38,21,fisichella,9,red_bull,3,7,01:33.6,01:32.9,01:34.1,93556,92889,94056,,
420,38,17,webber,9,red_bull,15,8,01:33.5,01:32.8,01:34.1,93496,92808,94106,,
421,38,15,trulli,9,red_bull,12,9,01:33.2,01:32.4,01:34.2,93218,92429,94154,,
422,38,3,rosberg,9,red_bull,16,10,01:33.3,01:32.8,01:34.4,93349,92815,94399,,
423,38,25,wurz,9,red_bull,17,11,01:33.8,01:32.9,NULL,93759,92915,0,,
424,38,5,kovalainen,9,red_bull,4,12,01:33.5,01:32.9,NULL,93467,92935,0,,
425,38,19,davidson,9,red_bull,23,13,01:33.3,01:33.1,NULL,93299,93082,0,,
426,38,23,ralf_schumacher,9,red_bull,11,14,01:33.9,01:33.3,NULL,93923,93294,0,,
427,38,22,barrichello,9,red_bull,8,15,01:33.8,01:33.6,NULL,93776,93624,0,,
428,38,18,button,9,red_bull,7,16,01:34.0,01:33.7,NULL,93967,93731,0,,
429,38,11,sato,9,red_bull,22,17,01:34.0,,NULL,93984,0,0,,
430,38,24,liuzzi,9,red_bull,18,18,01:34.0,,NULL,94024,0,0,,
431,38,26,speed,9,red_bull,19,19,01:34.3,,NULL,94333,0,0,,
432,38,16,sutil,9,red_bull,20,20,01:35.3,,NULL,95280,0,0,,
433,38,14,coulthard,9,red_bull,14,21,01:35.3,,NULL,95341,0,0,,
434,38,27,albers,9,red_bull,12,22,01:35.5,,NULL,95533,0,0,,
435,39,13,massa,9,red_bull,5,1,01:21.4,01:20.6,01:21.4,81375,80597,81421,,
436,39,4,alonso,9,red_bull,1,2,01:21.6,01:20.8,01:21.5,81609,80797,81451,,
437,39,8,raikkonen,9,red_bull,6,3,01:21.8,01:20.7,01:21.7,81802,80741,81723,,
438,39,1,hamilton,9,red_bull,2,4,01:21.1,01:20.7,01:21.8,81120,80713,81785,,
439,39,9,kubica,9,red_bull,10,5,01:21.9,01:21.4,01:22.3,81941,81381,82253,,
440,39,15,trulli,9,red_bull,12,6,01:22.5,01:21.6,01:22.3,82501,81554,82324,,
441,39,2,heidfeld,9,red_bull,9,7,01:21.6,01:21.1,01:22.4,81625,81113,82389,,
442,39,5,kovalainen,9,red_bull,4,8,01:21.8,01:21.6,01:22.6,81790,81623,82568,,
443,39,14,coulthard,9,red_bull,14,9,01:22.5,01:21.5,01:22.7,82491,81488,82749,,
444,39,21,fisichella,9,red_bull,3,10,01:22.1,01:21.7,01:22.9,82064,81677,82881,,
445,39,3,rosberg,9,red_bull,16,11,01:21.9,01:22.0,NULL,81943,81968,0,,
446,39,22,barrichello,9,red_bull,8,12,01:22.5,01:22.1,NULL,82502,82097,0,,
447,39,11,sato,9,red_bull,22,13,01:22.1,01:22.1,NULL,82090,82115,0,,
448,39,18,button,9,red_bull,7,14,01:22.5,01:22.1,NULL,82503,82120,0,,
449,39,19,davidson,9,red_bull,23,15,01:22.3,,NULL,82295,0,0,,
450,39,24,liuzzi,9,red_bull,18,16,01:22.5,,NULL,82508,0,0,,
451,39,23,ralf_schumacher,9,red_bull,11,17,01:22.7,,NULL,82666,0,0,,
452,39,25,wurz,9,red_bull,17,18,01:22.8,,NULL,82769,0,0,,
453,39,17,webber,9,red_bull,15,19,01:23.4,,NULL,83398,0,0,,
454,39,16,sutil,9,red_bull,20,20,01:23.8,,NULL,83811,0,0,,
455,39,27,albers,9,red_bull,21,21,01:24.0,,NULL,83990,0,0,,
456,39,26,speed,9,red_bull,19,22,,,NULL,0,0,0,,
457,40,4,alonso,9,red_bull,1,1,01:16.1,01:15.4,01:15.7,76059,75431,75726,,
458,40,1,hamilton,9,red_bull,2,2,01:15.7,01:15.5,01:15.9,75685,75479,75905,,
459,40,13,massa,9,red_bull,5,3,01:16.8,01:16.0,01:16.0,76786,76034,75967,,
460,40,21,fisichella,9,red_bull,3,4,01:17.6,01:16.1,01:16.3,77596,76054,76285,,
461,40,3,rosberg,9,red_bull,16,5,01:16.9,01:16.1,01:16.4,76870,76100,76439,,
462,40,17,webber,9,red_bull,15,6,01:17.8,01:16.4,01:16.8,77816,76420,76784,,
463,40,2,heidfeld,9,red_bull,9,7,01:17.4,01:15.7,01:16.8,77385,75733,76832,,
464,40,9,kubica,9,red_bull,10,8,01:17.6,01:15.6,01:17.0,77584,75576,76955,,
465,40,22,barrichello,9,red_bull,8,9,01:17.2,01:16.5,01:17.5,77244,76454,77498,,
466,40,18,button,9,red_bull,7,10,01:17.3,01:16.5,01:17.9,77297,76457,77939,,
467,40,25,wurz,9,red_bull,17,11,01:17.9,01:16.7,NULL,77874,76662,0,,
468,40,24,liuzzi,9,red_bull,18,12,01:16.7,01:16.7,NULL,76720,76703,0,,
469,40,14,coulthard,9,red_bull,14,13,01:17.2,01:16.3,NULL,77204,76319,0,,
470,40,15,trulli,9,red_bull,12,14,01:17.7,01:17.0,NULL,77686,76988,0,,
471,40,5,kovalainen,9,red_bull,4,15,01:17.8,01:17.1,NULL,77836,77125,0,,
472,40,8,raikkonen,9,red_bull,6,16,01:16.3,,NULL,76251,0,0,,
473,40,19,davidson,9,red_bull,23,17,01:18.3,,NULL,78250,0,0,,
474,40,26,speed,9,red_bull,19,18,01:18.4,,NULL,78390,0,0,,
475,40,16,sutil,9,red_bull,20,19,01:18.4,,NULL,78418,0,0,,
476,40,23,ralf_schumacher,9,red_bull,11,20,01:18.5,,NULL,78539,0,0,,
477,40,11,sato,9,red_bull,22,21,01:18.6,,NULL,78554,0,0,,
478,40,27,albers,9,red_bull,21,22,,,NULL,0,0,0,,
479,41,1,hamilton,9,red_bull,2,1,01:16.6,01:15.5,01:15.7,76576,75486,75707,,
480,41,4,alonso,9,red_bull,1,2,01:16.6,01:15.5,01:16.2,76562,75522,76163,,
481,41,2,heidfeld,9,red_bull,9,3,01:17.0,01:16.0,01:16.3,77006,75960,76266,,
482,41,8,raikkonen,9,red_bull,6,4,01:16.5,01:16.6,01:16.4,76468,76592,76411,,
483,41,13,massa,9,red_bull,5,5,01:16.8,01:16.1,01:16.6,76756,76138,76570,,
484,41,17,webber,9,red_bull,15,6,01:17.3,01:16.3,01:16.9,77315,76257,76913,,
485,41,3,rosberg,9,red_bull,16,7,01:17.0,01:16.2,01:16.9,77016,76190,76919,,
486,41,9,kubica,9,red_bull,10,8,01:17.3,01:16.4,01:17.0,77267,76368,76993,,
487,41,21,fisichella,9,red_bull,3,9,01:16.8,01:16.3,01:17.2,76805,76288,77229,,
488,41,15,trulli,9,red_bull,12,10,01:17.3,01:16.6,01:17.7,77324,76600,77747,,
489,41,11,sato,9,red_bull,22,11,01:17.5,01:16.7,NULL,77490,76743,0,,
490,41,24,liuzzi,9,red_bull,18,12,01:17.5,01:16.8,NULL,77541,76760,0,,
491,41,22,barrichello,9,red_bull,8,13,01:17.0,01:17.1,NULL,77011,77116,0,,
492,41,14,coulthard,9,red_bull,14,14,01:17.4,01:17.3,NULL,77436,77304,0,,
493,41,18,button,9,red_bull,7,15,01:17.5,01:17.5,NULL,77522,77541,0,,
494,41,26,speed,9,red_bull,19,16,01:17.4,01:17.6,NULL,77433,77571,0,,
495,41,19,davidson,9,red_bull,23,17,01:17.5,,NULL,77542,0,0,,
496,41,23,ralf_schumacher,9,red_bull,11,18,01:17.6,,NULL,77634,0,0,,
497,41,25,wurz,9,red_bull,17,19,01:18.1,,NULL,78089,0,0,,
498,41,16,sutil,9,red_bull,20,20,01:18.5,,NULL,78536,0,0,,
499,41,27,albers,9,red_bull,21,21,01:19.2,,NULL,79196,0,0,,
500,41,5,kovalainen,9,red_bull,4,22,01:17.8,,NULL,77806,0,0,,
501,42,1,hamilton,9,red_bull,2,1,01:12.6,01:12.1,01:12.3,72563,72065,72331,,
502,42,4,alonso,9,red_bull,1,2,01:12.4,01:11.9,01:12.5,72416,71926,72500,,
503,42,13,massa,9,red_bull,5,3,01:12.7,01:12.2,01:12.7,72731,72180,72703,,
504,42,8,raikkonen,9,red_bull,6,4,01:12.7,01:12.1,01:12.8,72732,72111,72839,,
505,42,2,heidfeld,9,red_bull,9,5,01:12.5,01:12.2,01:12.8,72543,72188,72847,,
506,42,5,kovalainen,9,red_bull,4,6,01:13.0,01:12.6,01:13.3,72998,72599,73308,,
507,42,20,vettel,9,red_bull,10,7,01:12.7,01:12.6,01:13.5,72711,72644,73513,,
508,42,15,trulli,9,red_bull,12,8,01:13.2,01:12.8,01:13.8,73186,72828,73789,,
509,42,17,webber,9,red_bull,15,9,01:13.4,01:12.8,01:13.9,73425,72788,73871,,
510,42,21,fisichella,9,red_bull,3,10,01:13.2,01:12.6,01:14.0,73168,72603,73953,,
511,42,14,coulthard,9,red_bull,14,11,01:13.4,01:12.9,NULL,73424,72873,0,,
512,42,23,ralf_schumacher,9,red_bull,11,12,01:12.9,01:12.9,NULL,72851,72920,0,,
513,42,18,button,9,red_bull,7,13,01:13.3,01:13.0,NULL,73306,72998,0,,
514,42,3,rosberg,9,red_bull,16,14,01:13.1,01:13.1,NULL,73128,73060,0,,
515,42,22,barrichello,9,red_bull,8,15,01:13.2,01:13.2,NULL,73203,73201,0,,
516,42,19,davidson,9,red_bull,23,16,01:13.2,01:13.3,NULL,73164,73259,0,,
517,42,25,wurz,9,red_bull,17,17,01:13.4,,NULL,73441,0,0,,
518,42,11,sato,9,red_bull,22,18,01:13.5,,NULL,73477,0,0,,
519,42,24,liuzzi,9,red_bull,18,19,01:13.5,,NULL,73484,0,0,,
520,42,26,speed,9,red_bull,19,20,01:13.7,,NULL,73712,0,0,,
521,42,16,sutil,9,red_bull,20,21,01:14.1,,NULL,74122,0,0,,
522,42,27,albers,9,red_bull,21,22,01:14.6,,NULL,74597,0,0,,
523,43,13,massa,9,red_bull,5,1,01:15.3,01:14.8,01:15.0,75303,74822,75034,,
524,43,1,hamilton,9,red_bull,2,2,01:14.8,01:14.8,01:15.1,74805,74795,75104,,
525,43,8,raikkonen,9,red_bull,6,3,01:14.9,01:14.8,01:15.3,74872,74828,75257,,
526,43,9,kubica,9,red_bull,10,4,01:15.8,01:15.1,01:15.5,75778,75066,75493,,
527,43,21,fisichella,9,red_bull,3,5,01:16.0,01:15.2,01:15.7,76047,75227,75674,,
528,43,5,kovalainen,9,red_bull,4,6,01:15.5,01:15.3,01:15.8,75524,75272,75826,,
529,43,2,heidfeld,9,red_bull,9,7,01:15.8,01:15.1,01:15.9,75783,75149,75900,,
530,43,15,trulli,9,red_bull,12,8,01:16.1,01:15.4,01:15.9,76118,75379,75935,,
531,43,3,rosberg,9,red_bull,16,9,01:16.1,01:15.3,01:16.3,76092,75331,76328,,
532,43,4,alonso,9,red_bull,1,10,01:15.3,01:15.1,NULL,75322,75084,0,,
533,43,23,ralf_schumacher,9,red_bull,11,11,01:15.8,01:15.5,NULL,75760,75534,0,,
534,43,18,button,9,red_bull,7,12,01:16.1,01:15.6,NULL,76113,75584,0,,
535,43,22,barrichello,9,red_bull,8,13,01:16.1,01:15.8,NULL,76140,75761,0,,
536,43,17,webber,9,red_bull,15,14,01:15.7,01:15.8,NULL,75746,75806,0,,
537,43,26,speed,9,red_bull,19,15,01:16.0,01:16.0,NULL,75980,76049,0,,
538,43,14,coulthard,9,red_bull,14,16,01:15.9,,NULL,75915,0,0,,
539,43,24,liuzzi,9,red_bull,18,17,01:16.1,,NULL,76142,0,0,,
540,43,25,wurz,9,red_bull,17,18,01:16.2,,NULL,76241,0,0,,
541,43,19,davidson,9,red_bull,23,19,01:16.4,,NULL,76366,0,0,,
542,43,27,albers,9,red_bull,21,20,01:17.8,,NULL,77826,0,0,,
543,43,16,sutil,9,red_bull,20,21,01:17.9,,NULL,77915,0,0,,
544,43,11,sato,9,red_bull,22,22,01:16.2,,NULL,76244,0,0,,
545,44,1,hamilton,9,red_bull,2,1,01:19.9,01:19.4,01:20.0,79885,79400,79997,,
546,44,8,raikkonen,9,red_bull,6,2,01:19.8,01:19.3,01:20.1,79753,79252,80099,,
547,44,4,alonso,9,red_bull,1,3,01:19.3,01:19.2,01:20.1,79330,79152,80147,,
548,44,13,massa,9,red_bull,5,4,01:19.8,01:19.4,01:20.3,79790,79421,80265,,
549,44,9,kubica,9,red_bull,10,5,01:20.3,01:20.1,01:20.4,80294,80054,80401,,
550,44,23,ralf_schumacher,9,red_bull,11,6,01:20.5,01:19.9,01:20.5,80513,79860,80516,,
551,44,5,kovalainen,9,red_bull,4,7,01:20.6,01:20.1,01:20.7,80570,80077,80721,,
552,44,21,fisichella,9,red_bull,3,8,01:20.8,01:20.0,01:20.8,80842,80042,80775,,
553,44,2,heidfeld,9,red_bull,9,9,01:20.5,01:20.2,01:20.9,80534,80178,80894,,
554,44,15,trulli,9,red_bull,12,10,01:21.2,01:20.1,01:21.2,81150,80133,81240,,
555,44,17,webber,9,red_bull,15,11,01:20.6,01:20.2,NULL,80583,80235,0,,
556,44,14,coulthard,9,red_bull,14,12,01:21.2,01:20.3,NULL,81154,80329,0,,
557,44,25,wurz,9,red_bull,17,13,01:20.8,01:20.4,NULL,80830,80350,0,,
558,44,22,barrichello,9,red_bull,8,14,01:21.2,01:20.4,NULL,81169,80364,0,,
559,44,26,speed,9,red_bull,19,15,01:20.8,01:20.5,NULL,80834,80515,0,,
560,44,24,liuzzi,9,red_bull,18,16,01:21.2,01:20.8,NULL,81160,80823,0,,
561,44,3,rosberg,9,red_bull,16,17,01:21.2,,NULL,81219,0,0,,
562,44,18,button,9,red_bull,7,18,01:21.3,,NULL,81335,0,0,,
563,44,19,davidson,9,red_bull,23,19,01:21.4,,NULL,81448,0,0,,
564,44,16,sutil,9,red_bull,20,20,01:22.0,,NULL,82019,0,0,,
565,44,11,sato,9,red_bull,22,21,01:22.0,,NULL,82045,0,0,,
566,44,27,albers,9,red_bull,21,22,01:22.6,,NULL,82586,0,0,,
567,45,8,raikkonen,9,red_bull,6,1,01:31.5,01:31.2,01:31.5,91522,91237,91450,,
568,45,4,alonso,9,red_bull,1,2,01:31.1,01:31.0,01:31.7,91074,90983,91741,,
569,45,13,massa,9,red_bull,5,3,01:31.4,01:30.9,01:31.8,91447,90912,91778,,
570,45,2,heidfeld,9,red_bull,9,4,01:31.9,01:31.7,01:31.8,91889,91652,91840,,
571,45,9,kubica,9,red_bull,10,5,01:32.0,01:31.4,01:32.1,91961,91444,92123,,
572,45,17,webber,9,red_bull,15,6,01:32.6,01:31.7,01:32.5,92629,91661,92476,,
573,45,5,kovalainen,9,red_bull,4,7,01:32.6,01:31.8,01:32.5,92594,91783,92478,,
574,45,15,trulli,9,red_bull,12,8,01:32.4,01:31.9,01:32.5,92381,91859,92501,,
575,45,23,ralf_schumacher,9,red_bull,11,9,01:32.4,01:31.8,01:32.6,92446,91843,92570,,
576,45,1,hamilton,9,red_bull,2,10,01:31.6,01:31.2,01:33.8,91587,91185,93833,,
577,45,3,rosberg,9,red_bull,16,11,01:32.1,01:32.0,NULL,92117,91978,0,,
578,45,25,wurz,9,red_bull,17,12,01:32.2,01:32.0,NULL,92173,91996,0,,
579,45,21,fisichella,9,red_bull,3,13,01:32.4,01:32.0,NULL,92378,92010,0,,
580,45,22,barrichello,9,red_bull,8,14,01:32.7,01:32.2,NULL,92674,92221,0,,
581,45,19,davidson,9,red_bull,23,15,01:32.8,01:32.5,NULL,92793,92451,0,,
582,45,11,sato,9,red_bull,22,16,01:32.7,01:32.8,NULL,92678,92838,0,,
